,id,reviews,target
14462,14462,민소매 배송은.. 빠르지만.. 내가. 생각. 했던 거라.. 틀리네요.. 대충.. 집에서. 편하게.. 입어야.ㅇ할 것 같아요,2
14463,14463,고정이 안됨 그리고 아픔,1
14464,14464,1단 3단 둘 다 좋은 것 같습니다,5
14465,14465,예쁘고 좋은데 정확한 건전지 사이즈 기재가 필요한 듯 쓸데없는 건전지만 몽땅 샀네요,2
14466,14466,배송 빠르고 좋았습니다 봉 두 개가 안 왔네요 보내주세요!,1
14467,14467,재구매 항상 시켜 먹는 제품인데 배송이 너무 느렸어요,1
14468,14468,고급스럽고 데일리 하게 착용할 수 있는 제품이에요. 워낙 갖고 싶던 제품이라 아주 만족합니다,5
14469,14469,마음에 듭니다 크기도 적당하고 사이즈도 둘 다 똑같고 모양도 흠 없는 것으로 잘 왔어요 만족합니다,5
14470,14470,포장이 많이 아쉬우나 맛은 좋아요,2
14471,14471,녹이 있네요 쓰던 건가요?,2
14472,14472,박음질이 많이 아쉬움,2
14473,14473,재구매 너무 맛있어서 재구매했어요 이번엔 다른 걸 구매했는데 기대됩니다,5
14474,14474,정말 너무너무 귀엽고 예뻐요~~생각보다 얇은데 그래서 더 예뻐요~ 아이랑 꼬마요리사 할 때 써도 좋을 거 같아요~,5
14475,14475,뜯는 거는 편리한데 접착력은 좀 떨어지는 거 같아요 평을 보고 너무 기대했나 봐요,2
14476,14476,이상하게도 거품이 전혀 안 나네요..,2
14477,14477,사실.. 기대를 많아해서 그런지 조금 실망했어요 그래도 구성비 생각하면 괜찮아요,2
14478,14478,별로 좋지는 않네요. 재단도 정확하지 않습니다.,1
14479,14479,배송도 빠르고 좋습니다. 배송도 빠르고 좋습니다 굿굿 덕분에 시원하게 여름 나을 수 있을 것 같습니다 ㅎㅎㅎ 선물해줫는대 너무 만족하네요 ^^ 마니 이세용 ㅎ,5
14480,14480,깔끔하게 잘 제작해주셔서 감사합니다~,5
14481,14481,사이즈 색깔 모두 만족스럽습니다 정품이라고 하니까 일단 믿고 써봐야죠ㅋㅋ,5
14482,14482,제모 안돼요 효과가 없어요,1
14483,14483,화면이랑 많이 달라요 반품하기 귀찮아서 안 했어요,1
14484,14484,맘에 듭니다.!!,5
14485,14485,오염물 자국 제거 효과 확실해요,5
14486,14486,노란색 0.9펜텔 샤프 써봤는데 이것도 좋은 것 같아요,5
14487,14487,가격대 제품이 맞습니다,5
14488,14488,좋아요 잘 산듯합니다,5
14489,14489,화이트 색이 아닌 약간 펄 들어간 무늿결이라 더 이쁘네요. 딸아이가 넘나 좋아합니다. 헤드셋도 구매했는데 구매한 제품이 훨씬 좋네요,5
14490,14490,물건은 잘 받았으니 전화받으시는 분은 굉장히 불친절했습니다.,2
14491,14491,부착했는데 카메라가 흐릴허게나오네요,2
14492,14492,배송도 느리도 가격 대비 원단 퀄러티 떨어짐,2
14493,14493,하나 준 네일 할 때마다 잘 이용하고 있어요~,5
14494,14494,온도계 없는 건 품절이라 추가요금 주고 할 수 없이 온도계 있는 걸로 구입했는데 온도가 맞지도 않고 언제 온도가 들어오는 건지;;;그거 말곤 접이식이라 보관도 편하고 사이즈도 적당하니 만족합니다,2
14495,14495,여자 혼자 설치하기도 편리하네요,5
14496,14496,머리만 뜨거워요 외풍이 있는 곳은....... 기대한 만큼 아쉬움이 크네요,1
14497,14497,사이즈도 길이도 넉넉해요~,5
14498,14498,좌우 대칭이 살짝 안 맞는 것 같기도 하고 엉덩이에 끼임이 좀 있어요 검은색 팬티는 좀 괜찮은 것 같았는데 입은지 1달도 안 됐는데 면 부분이 떨어졌네요 항상 손세탁 하는데.. 저렴해서 또 사볼까 했는데 싼 게 비지떡이네요....ㅠㅠ,2
14499,14499,ㄱㅈㄱ레요,2
14500,14500,쓰던걸 준 건지 비닐은 다 뜯겨있고 너무하네요,1
14501,14501,저렴하고 좋네요 쓸만합니다,5
14502,14502,완전 짜증 나네요 계속 케이스에서 떨어지고 케이스가 늘어난 건지 한 달 쓰고 이러네요? 액정은 박살 나고ㅡ 오래 쓴다면서. 그게 모죠? 다들 잘 생각해보고 사시길,1
14503,14503,간편하고 저렴하게 이용했어요,5
14504,14504,배송 빠르고 안전장치 좋아요,1
14505,14505,그립감이 좋네요 한 치수 더 큰 거 시키세요,5
14506,14506,편하고 좋아요! 생각보다 덜 늘어나요,5
14507,14507,효과 있음 본품으로 사야지...,4
14508,14508,사놓고 쓸 수가 없어서 못 쓰고 있습니다 자동차 모델에 따라서 쓸 수 있고 없고를 정확히 알려주고 팔았으면 좋겠네요,1
14509,14509,싱크대 너무 마음에 들어요~ 택배로 받아서 남편이 다리 조립해서 같이 놨는데 보는 순간 딱이더라고요~ 가격도 좋고 사장님께서 친절하게 답변도 해주셔서 좋았습니다~^^,4
14510,14510,별로 좋은 건 모르겠네요,2
14511,14511,선물했어요 넘나 이쁘네요 서비스 픽도 감상ㅎ,5
14512,14512,부모님도 구매하셨다는! 제가 사용하는 거 보고 너무 편리하다고 어머니께서도 세트로 구매하셨어요! 겨울이라 차를 많이 마시는데 컵도 아기자기하니 딱이에요!,5
14513,14513,비 오는 날 제주 일정이었는데 해녀 관련 퀴지를 사회자가 진행하는 건 없어졌지만 가오리 먹이쇼도 보고 좋았어요.,5
14514,14514,음... 배송은 연휴 앞두고 칼 배송이에요~~그렇지만 내용물에서 사진보다 허접해요~끝처리~~~마무리가 매끄럽지 못해 입술 다칠까 봐 걱정했어요~~맛도 별로고~~4세 아이들인데 ... 입술 다 덮을 정도로 크지도 않아요... 하여튼... 실망요.. ᅲᅲ,2
14515,14515,배송은 빠르지만 절단기에 기름이 묻어있고 포장상태는 불량,2
14516,14516,분무기 최악 ㅜ 뾰루지 더 나요,1
14517,14517,하늘다람쥐는 잘 사용하지 않네요ㅜㅠ,1
14518,14518,조금 작은 감이 있지만 잘 쓸게요,4
14519,14519,양도 많고 맛도 자극적이지 않아 좋았어요.,5
14520,14520,제가 사용법을 잘 모르는 건지 딱히 막 좋지도 안 좋은 점도 잘 모르겠어요 -ㅁ- 일단 더 사용해보고 또 남길게요!,5
14521,14521,신랑이 바람이 안 통한다고 하네요...,2
14522,14522,"배송도 생각보다 빨랐고, 설치 기사님도 너무 친절하고 꼼꼼하게 봐주셔서 아주 만족하며 잘 자고 있어요~ 색이 제가 원하던 거라서 볼 때마다 기분 좋아요. 침구류도 어떤 것을 덮어두어도 빛이 난답니다. 고민하지 마시고 바로 겟 하세요^^",5
14523,14523,생각보다 사이즈가 작네요..,5
14524,14524,애들이 잘 마셔서 좋음,5
14525,14525,잘 받았자 받았음 잘 받았음,1
14526,14526,몇 번 사용했는데 사용할 때마다 패치를 떼고 나면 하얀 떼 같은 게 일어납니다 머가 좋다는 건지...,2
14527,14527,"재구매 여기서 주문하지 마세요 4.25일 주문 하고 5,15일 받았어 오 대박이네요 아주",1
14528,14528,재구매 실물이 더 예뻐요~배송도 꼼꼼히 잘 왔어요~,5
14529,14529,배송 느림. 매뉴얼 전부 중국어라 아쉬워요. 국문형 프린트물이라도 있었으면 좋을 뻔...,1
14530,14530,오래 기다리긴 했지만 상품은 만족스러웠어요!!,5
14531,14531,"뭐가 이렇게 가동이 안 되는지.,",2
14532,14532,재구매 평생 쓸 제품입니다,5
14533,14533,신혼 초에 구매하고 사용하다 보니 수량이 부족해서 망설임 없이 바로 재구매합니다,5
14534,14534,항상 여기서 할인된 가격으로 구입하고 있어요 금액 추가해서 다른 걸로 바꿔 먹었습니다 티라미수 크림 라테 진짜 맛있어요 아 근데 텀블러 할인이랑 중복은 안되네요,5
14535,14535,고기 부위가 너무할 정도네요,1
14536,14536,너무 만족합니다. 욕실 배수구 역류 현상 해결함.,4
14537,14537,배송 빠르고 했는데 후기가 늦어서..,4
14538,14538,재구매 육수 포장지가 불량인지 배송에서 문제인지만 두 개나 터졌어요 좀 더 꼼꼼하게 신경 써 주세요 불이익은 소비자이니깐요,1
14539,14539,좁쌀 뾰루지가 나서 어성초가 좋다길래 팩을 해보니 획을 히 진정 효과가 있는 것 같이 요,5
14540,14540,라이트 그레이가 아닌듯해요 옅은 색은 아닌듯하고 회색 으로 보며 집니다 조금 더 옅었으면 좋을듯해요... 아쉽네요,2
14541,14541,매번 쓸 때마다 압력이 달라져서 부품 하나하나 살펴봐야 하고 너무 번거로워요.. 실리콘 튜브에 먼지도 너무 껴서 매번 닦아줘야 하거 손쉬운 제품은 아닌 것 같아요ㅜㅜ,2
14542,14542,원단이 마음에 안 들어요,1
14543,14543,배송제 느림 짜증이나ㅡ 찌그러짐,1
14544,14544,"재구매 이거 지금 여러 개째 구매하네요, 구성비 짱",5
14545,14545,포장상태 아주 좋아요. 맛도 조음,4
14546,14546,선반은 추가하기를 정말 잘했네요,5
14547,14547,추천받아 샀는데 추천인한테 선물해야겠어요,1
14548,14548,4킬로가 이렇게 무거울 줄 몰랐어요 ㅠㅠㅠ 제품은 좋아요 ㅎㅎㅎ,5
14549,14549,생각보다 엄청 단단해요,5
14550,14550,"사고 2주간은 정말 좋았는데 그 담부터 허리가 아파집니다. 점점 더 심해져서 위에 토퍼를 깔던지 바꾸든지 해야 할 것 같습니다. 싼 맛에 샀는데 20T 추가하면 괜찮을 것 같았지만, 진짜 심각해요",1
14551,14551,여유가 너무 없어 불편해요,2
14552,14552,폈을 때 네 다리 중 하나 짧아 끄떡~ 끄떡 거리네요. 교환 귀찮아 그냥 씁니다.. 그리고 테두리 본드인지 뜯어지는 부분도 있습니다.. 모서리 부분 마감 처리도 안돼서 틈 사이 떼도 꼈네요. 에효~,1
14553,14553,배송 빠르고 상태 깔끔하게 잘 왔습니다! ㅎㅎㅎ 만족해요,5
14554,14554,굉장히... 싸 보입니다,2
14555,14555,생각보다 잘 되진 않아요,2
14556,14556,배송도 빠르고 소리도 좋아요 :),5
14557,14557,너 누 묽은 제형이고 향이 진한 화장품 향이라 잘 세척되는지.. 모르겠어요 양은 많아요,2
14558,14558,굿굿 좋아요 ㅎㅎㅎ,5
14559,14559,재구매~~ 다 먹고 또 구매예정~~,5
14560,14560,사용하기가 불편하다,2
14561,14561,삼성 정품 구입했는데 사진으로 본 상품하고 다르네요.. 충전은 되니 그냥 사용할게요,2
14562,14562,달고 맛있어요 상한 것도 거의 없고 품질 좋아요,5
14563,14563,저렴하고 너무 좋은 것 같아요. 다만 접착력이 좀 더 좋으면 좋겠어요.,5
14564,14564,좀 불편해요 크기도 좀 작은 듯,2
14565,14565,정말 고급스러워요,5
14566,14566,댓글처럼 나사 찍힌 자국 저도 있네요 새 제품이 이렇다니 바꾸기 뭐 해서 그냥 쓰긴 하지만 실망이에요,2
14567,14567,이유식 하려고 샀어요 색깔이 참 예쁘네요,5
14568,14568,오후 별로임.. 비린내는 그렇다 쳐도 장도 싱겁고 막창 맛도 별로..,2
14569,14569,신발 스트랩 자르고 첫날 신발 앞코 다나 가고 발톱까지고 난리도 아니었음 절대 자르지 마세요,1
14570,14570,가볍고 식당에서 쓰는데 디자인 또한 좋네요 좋은 물건 싸게 잘 샀습니다 개봉 후 키친타월에 식용유 발라서 닦은 후 세척해서 쓰세요,5
14571,14571,여름에 너무 습해서 구매했는데 훨씬 쾌적하고 좋네요~,5
14572,14572,"픽스 빠르지만 커버는 잘 됨. 그래도 제품 외의 개선이 필요한 곳 케이스 보면 딱 저렴한 느낌 나서 아쉽다는.. 검수는 안 하는지 흠집 있고, 뚜껑이 들떠서 안 닫힌듯한 불안감. 담부턴 리필만 살 거 같네요",2
14573,14573,어떻게 이렇게 맛이 없진 자 너무 없는지 겉도 말랑말랑 무슨 다 녹은 거 같고 밀가룬지 뭔지 엄청 묻어있는 것 같고 퍽퍽 텁텁함,1
14574,14574,정말 싱싱하고 맛나네요!!!,5
14575,14575,천이 아니네요...,2
14576,14576,"ㅈㄱㅈㄴㅈㄴㅈㄴㅈ ㅅㄷㅅㄷㄴㅈㄴㅈㄴ.ㄴㅈㄴㅈㄴㅈㅅㅈㅅㄷㅅㄷㅅㄷㅅㄷㅅㄷㄴ지ᄌᆞㅈㄷㅎㄷㅅㄷㅅㄷ치.ㄴ.ㄹ.ㄴ.ㄴ,ㄴㅅ",2
14577,14577,아들방에 바꿔줬네요 먼지어뵤오 좋아요,5
14578,14578,디자인도 그렇고 사이즈가 한치 수반 작은 듯 실망,2
14579,14579,사용했던 걸 보내줬는지 아님 배달하는 동안 부서졌는지 선반 나무들 몇 개가 부러져 있네요. 바꾸려니 귀찮아서 그냥 사용합니다,2
14580,14580,재구매 배송 빠르고 잘 먹어요 계석 여기서 시켜요,5
14581,14581,싼 게 비지떡!!!!!! 배송도 느리고 ... 첫날부터 보푸라기 일어나고 재구매 절대 안 할듯하네요,1
14582,14582,빵도 큰 거주고 저렴하고 좋네요~~,5
14583,14583,색이 완벽히 안 빠지고 얼룩덜룩하네요 머리도 많이 상했어요..,2
14584,14584,롱이라서 좋아요~ 머리까지 기대지고 접고 펴고 쉬운데... 무겁습니다.. 그건 뭐 감안하고 산 거긴 해요,4
14585,14585,판매자분 15cm 하구 3m를 구입했는데 3미터 선은 문제가 없는데 15cm가 말썽이네요 선 내부가 접촉불량인지 보조배터리와 휴대폰을 겹치면 충전이 전혀 안됩니다,2
14586,14586,"선물로 보냈는데 배송 누락 하.,.",2
14587,14587,싸게 잘 샀어요 만족합니다 ㅎ,5
14588,14588,생각보다 잘 안 깎여요 ㅠ,1
14589,14589,휴대하고 다니기 너무 좋아요,5
14590,14590,빠른 배송 만 감사합니다. 너무 싼 티 작렬.... 대실망,1
14591,14591,무늬도 너무 귀엽고 입고 벗기는 것도 너무 편해요! 자기 주도 이유식 시도하면서 아기랑 많이 싸웠(?)었는데 ㅎㅎ 이젠 그럴 필요가 없네요 ~,5
14592,14592,스크래치 어디 있는지 모르겠어요 잘 사용하고 있어요,4
14593,14593,"상품 좋습니다.. 공간도 넓고, 설치도 간단하네요.",5
14594,14594,집에 콕 육아하면서 미술놀이해주려고 구매했어요. 크기 비교다 해서 주문했던 거라 딱 맞게 잘 배송되었고요. 배송도 빠르게 와서 좋았어요. 실험 놀이미술놀이할 때 물 흐르지 않고 해서 좋아요. 단단하고요~박스에 곰곰 하게 동봉 되어 배송되었습니다. 다음에 다른 사이즈도 굼 해볼까 봐요~뚜껑이 있어서 좋을 거 같아요^^,5
14595,14595,3살 아이가 너무 좋아해요. 팽이가 노래 부르고 불이 켜질 때마다 같이 춤춰요-~,5
14596,14596,맛이 좀 생소합니다~ 목캔디 맛이라기는.. 여하튼 오리지널보다는 레몬이 더 맛나요~,5
14597,14597,배송은 점ㄱㆍㄹ 너무 z 빠른데 의자 새 거가 맞나 싶을 정도로 더럽네요,2
14598,14598,"아직 사용 안 해봐서 모르겠지만 흐물거리는 것, 물건에 비해 가격이 비싸다는 점, 마감 처리 미숙한 점, 후기에 속아 산듯한 느낌이 들어 기분이 별로입니다. 가방 사이즈에 맞춰서 구매한 거라 사용하려고요.",1
14599,14599,좋아요 뽑아 쓰는 타입이라서 아주 간편하고 좋아요! 유용하게 잘 쓰고 있습니다.ㅋㅋㅋㅋ배송도 빨랐어요,5
14600,14600,매번 쓰는 거라 좋아 요담에 또 주문할 거예요,5
14601,14601,제품 검수를 어떻게 했길래~ 이렇게 안 들어 갈수 있는지~ ㅠㅠ,1
14602,14602,체크가 더 이쁘네요,5
14603,14603,안경은 이쁘나 제가 옆에 가 넓어 안경테 때문에 안어울니네요,1
14604,14604,너무 기대했나요... 2개 구매하면 브러시까지 함께 준다고 해서 야심 차게 믿고 구매했는데 그다지 개선 효과가 보이지 않네요... 비듬은 조금 줄어든 거 같지만 아직 가려움은 여전해서 힘들어요 흑흑 ㅠㅠ,2
